bigError,rating,keyPassTotal,dribbleWon,shotsTotal,shotOnTarget,pointsWon,passThroughBallAccurate,goalScored,turnover,playedMinutes,pitch,dispossessed,passSuccessInMatch,duelAerialWon,foulCommitted,touches,bigClearance,tackleWonTotal,passLongBallTotal,offsideGiven,passLongBallAccurate,totalPasses,score,foulGiven,bigChanceMiss,passCrossTotal,clearanceTotal,yellowCard,season,passThroughBallTotal,interceptionAll,assists,date,passCrossAccurate,name,redCard,shotBlocked,matchIdentifier,substituted,matchdayIdentifier,team,scoreTeam,position,result
0,-,0,0,0,0,0,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,0 : 1,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Danny Latza,False,0,969114,False,2015-2016_matchday_1_Mainz-Ingolstadt,Mainz,0,Sub,defeat
0,-,0,0,0,0,0,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,0 : 1,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Christoph Moritz,False,0,969114,False,2015-2016_matchday_1_Mainz-Ingolstadt,Mainz,0,Sub,defeat
0,-,0,0,0,0,0,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,0 : 1,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Joo-Ho Park,False,0,969114,False,2015-2016_matchday_1_Mainz-Ingolstadt,Mainz,0,Sub,defeat
0,-,0,0,0,0,0,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,0 : 1,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Robin Zentner,False,0,969114,False,2015-2016_matchday_1_Mainz-Ingolstadt,Mainz,0,Sub,defeat
0,7.20,0,0,0,0,3,0,0,0,93,away,0,34.2,1,0,59,0,0,39,0,12,41,0 : 1,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Ramazan Özcan,False,0,969114,False,2015-2016_matchday_1_Mainz-Ingolstadt,Ingolstadt,1,GK,win
0,7.37,0,0,0,0,3,0,0,1,93,away,0,72.9,2,1,62,0,3,7,0,2,48,0 : 1,1,0,1,2,False,2015-2016,0,4,0,6-Aug-15,0,Tobias Levels,False,0,969114,False,2015-2016_matchday_1_Mainz-Ingolstadt,Ingolstadt,1,DR,win
0,8.03,0,2,0,0,3,0,0,0,93,away,0,75,5,0,46,0,1,6,0,4,28,0 : 1,1,0,1,7,False,2015-2016,0,5,0,6-Aug-15,0,Marvin Matip,False,0,969114,False,2015-2016_matchday_1_Mainz-Ingolstadt,Ingolstadt,1,DC,win
0,7.67,0,0,2,1,3,0,0,2,93,away,0,58.8,6,2,33,0,2,7,0,3,17,0 : 1,2,0,0,6,True,2015-2016,0,2,0,6-Aug-15,0,Benjamin Hübner,False,1,969114,False,2015-2016_matchday_1_Mainz-Ingolstadt,Ingolstadt,1,DC,win
0,7.48,1,0,2,1,3,0,0,0,93,away,0,53.9,4,2,39,0,1,5,0,0,26,0 : 1,1,0,1,1,True,2015-2016,0,5,0,6-Aug-15,1,Konstantin Engel,False,0,969114,False,2015-2016_matchday_1_Mainz-Ingolstadt,Ingolstadt,1,DL,win
0,7.38,0,0,0,0,3,0,0,0,93,away,0,37.5,3,1,29,0,1,1,0,1,16,0 : 1,1,0,0,5,False,2015-2016,0,6,0,6-Aug-15,0,Roger,False,0,969114,False,2015-2016_matchday_1_Mainz-Ingolstadt,Ingolstadt,1,MC,win
0,7.08,2,0,3,1,3,0,0,3,81,away,0,71.7,1,3,65,0,2,8,0,3,46,0 : 1,2,0,6,3,False,2015-2016,0,1,0,6-Aug-15,1,Pascal Groß,False,0,969114,False,2015-2016_matchday_1_Mainz-Ingolstadt,Ingolstadt,1,MC,win
0,8.02,1,3,0,0,3,0,0,2,93,away,1,62.1,4,2,47,0,1,2,1,1,29,0 : 1,3,0,1,3,False,2015-2016,0,2,1,6-Aug-15,0,Alfredo Morales,False,0,969114,False,2015-2016_matchday_1_Mainz-Ingolstadt,Ingolstadt,1,MC,win
0,6.40,2,0,2,1,3,0,0,1,60,away,3,64,3,0,34,0,0,2,0,2,25,0 : 1,2,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Moritz Hartmann,False,0,969114,False,2015-2016_matchday_1_Mainz-Ingolstadt,Ingolstadt,1,FWR,win
0,7.99,1,0,1,1,3,0,1,1,85,away,2,64.3,8,1,53,0,1,3,3,1,42,0 : 1,0,0,0,0,False,2015-2016,0,2,0,6-Aug-15,0,Lukas Hinterseer,False,0,969114,False,2015-2016_matchday_1_Mainz-Ingolstadt,Ingolstadt,1,FW,win
0,7.11,2,4,2,0,3,0,0,1,93,away,4,63,4,2,41,0,0,0,1,0,27,0 : 1,3,0,2,1,True,2015-2016,0,0,0,6-Aug-15,1,Mathew Leckie,False,0,969114,False,2015-2016_matchday_1_Mainz-Ingolstadt,Ingolstadt,1,FWL,win
0,6.19,1,0,0,0,3,0,0,0,8,away,0,66.7,1,0,4,0,0,0,0,0,3,0 : 1,0,0,0,1,False,2015-2016,0,0,0,6-Aug-15,0,Romain Brégerie,False,0,969114,True,2015-2016_matchday_1_Mainz-Ingolstadt,Ingolstadt,1,Sub,win
0,6.49,0,1,2,0,3,0,0,0,33,away,0,88.9,1,0,14,0,0,0,0,0,9,0 : 1,2,0,0,0,False,2015-2016,0,1,0,6-Aug-15,0,Elias Kachunga,False,0,969114,True,2015-2016_matchday_1_Mainz-Ingolstadt,Ingolstadt,1,Sub,win
0,6.29,0,1,0,0,3,0,0,0,12,away,0,33.3,1,1,4,0,0,1,0,0,3,0 : 1,1,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Robert Bauer,False,0,969114,True,2015-2016_matchday_1_Mainz-Ingolstadt,Ingolstadt,1,Sub,win
0,-,0,0,0,0,3,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,0 : 1,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Markus Suttner,False,0,969114,False,2015-2016_matchday_1_Mainz-Ingolstadt,Ingolstadt,1,Sub,win
0,-,0,0,0,0,3,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,0 : 1,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Max Christiansen,False,0,969114,False,2015-2016_matchday_1_Mainz-Ingolstadt,Ingolstadt,1,Sub,win
0,-,0,0,0,0,3,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,0 : 1,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Stefan Lex,False,0,969114,False,2015-2016_matchday_1_Mainz-Ingolstadt,Ingolstadt,1,Sub,win
0,-,0,0,0,0,3,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,0 : 1,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Örjan Nyland,False,0,969114,False,2015-2016_matchday_1_Mainz-Ingolstadt,Ingolstadt,1,Sub,win
1,7.11,0,0,0,0,1,0,0,0,92,home,0,26.9,1,0,42,0,0,25,0,6,26,2 : 2,0,0,0,4,False,2015-2016,0,0,0,6-Aug-15,0,Christian Mathenia,False,0,969117,False,2015-2016_matchday_1_Darmstadt-Hannover,Darmstadt,2,GK,tie
0,6.78,1,0,0,0,1,0,0,0,92,home,0,69.6,2,1,32,0,2,6,0,3,23,2 : 2,1,0,2,2,False,2015-2016,0,1,0,6-Aug-15,1,Florian Jungwirth,False,0,969117,False,2015-2016_matchday_1_Darmstadt-Hannover,Darmstadt,2,DR,tie
0,6.44,1,1,0,0,1,0,0,1,92,home,0,47.8,3,3,28,0,0,13,0,3,23,2 : 2,5,0,0,0,False,2015-2016,0,3,0,6-Aug-15,0,Luca Caldirola,False,0,969117,False,2015-2016_matchday_1_Darmstadt-Hannover,Darmstadt,2,DC,tie
0,5.64,1,0,0,0,1,0,1,0,92,home,0,52.6,5,1,23,0,1,10,0,3,19,2 : 2,2,0,0,0,True,2015-2016,0,2,0,6-Aug-15,0,Aytac Sulu,False,0,969117,False,2015-2016_matchday_1_Darmstadt-Hannover,Darmstadt,2,DC,tie
0,6.29,0,0,1,0,1,0,0,0,92,home,0,50,1,2,26,0,1,8,0,3,16,2 : 2,1,0,0,5,False,2015-2016,0,1,0,6-Aug-15,0,Fabian Holland,False,0,969117,False,2015-2016_matchday_1_Darmstadt-Hannover,Darmstadt,2,DL,tie
0,8.86,2,5,2,2,1,0,2,0,92,home,0,42.1,1,1,34,0,1,3,0,0,19,2 : 2,1,0,6,0,False,2015-2016,0,0,0,6-Aug-15,1,Marcel Heller,False,0,969117,False,2015-2016_matchday_1_Darmstadt-Hannover,Darmstadt,2,MR,tie
0,6.51,0,1,2,0,1,0,0,0,92,home,1,52.6,2,2,30,0,1,4,0,2,19,2 : 2,3,0,1,2,False,2015-2016,0,2,0,6-Aug-15,0,Jérôme Gondorf,False,0,969117,False,2015-2016_matchday_1_Darmstadt-Hannover,Darmstadt,2,MC,tie
0,7.40,0,0,0,0,1,0,0,0,92,home,0,59.5,12,6,45,0,3,4,0,1,37,2 : 2,4,0,0,1,False,2015-2016,0,4,0,6-Aug-15,0,Peter Niemeyer,False,0,969117,False,2015-2016_matchday_1_Darmstadt-Hannover,Darmstadt,2,MC,tie
0,6.11,0,0,1,0,1,0,0,3,64,home,0,46.2,0,1,24,0,0,2,0,1,13,2 : 2,0,0,4,0,False,2015-2016,0,1,0,6-Aug-15,1,Konstantin Rausch,False,0,969117,False,2015-2016_matchday_1_Darmstadt-Hannover,Darmstadt,2,ML,tie
0,6.51,1,0,2,1,1,0,0,0,71,home,1,77.8,1,3,17,1,1,2,0,1,9,2 : 2,3,0,0,1,False,2015-2016,0,1,0,6-Aug-15,0,Marco Sailer,False,1,969117,False,2015-2016_matchday_1_Darmstadt-Hannover,Darmstadt,2,AMC,tie
0,6.95,2,0,1,0,1,0,0,1,86,home,1,60,6,0,24,0,0,2,0,0,20,2 : 2,2,1,0,1,False,2015-2016,0,0,0,6-Aug-15,0,Dominik Stroh-Engel,False,0,969117,False,2015-2016_matchday_1_Darmstadt-Hannover,Darmstadt,2,FW,tie
0,5.96,0,0,0,0,1,0,0,0,6,home,1,66.7,0,1,4,0,0,0,0,0,3,2 : 2,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Sandro Wagner,False,0,969117,True,2015-2016_matchday_1_Darmstadt-Hannover,Darmstadt,2,Sub,tie
0,6.07,0,1,0,0,1,0,0,1,21,home,0,60,0,0,9,0,0,0,0,0,5,2 : 2,0,0,1,0,False,2015-2016,0,0,0,6-Aug-15,0,Jan Rosenthal,False,0,969117,True,2015-2016_matchday_1_Darmstadt-Hannover,Darmstadt,2,Sub,tie
0,6.65,0,0,2,1,1,0,0,0,28,home,0,37.5,3,0,11,0,0,1,0,0,8,2 : 2,0,0,1,0,False,2015-2016,0,0,0,6-Aug-15,1,Tobias Kempe,False,0,969117,True,2015-2016_matchday_1_Darmstadt-Hannover,Darmstadt,2,Sub,tie
0,-,0,0,0,0,1,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,2 : 2,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,György Garics,False,0,969117,False,2015-2016_matchday_1_Darmstadt-Hannover,Darmstadt,2,Sub,tie
0,-,0,0,0,0,1,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,2 : 2,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Mario Vrancic,False,0,969117,False,2015-2016_matchday_1_Darmstadt-Hannover,Darmstadt,2,Sub,tie
0,-,0,0,0,0,1,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,2 : 2,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Patrick Platins,False,0,969117,False,2015-2016_matchday_1_Darmstadt-Hannover,Darmstadt,2,Sub,tie
0,-,0,0,0,0,1,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,2 : 2,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Benjamin Gorka,False,0,969117,False,2015-2016_matchday_1_Darmstadt-Hannover,Darmstadt,2,Sub,tie
0,6.39,0,0,0,0,1,0,0,0,92,away,0,52.2,3,0,65,0,0,30,0,9,46,2 : 2,0,0,0,2,False,2015-2016,0,0,0,6-Aug-15,0,Ron-Robert Zieler,False,0,969117,False,2015-2016_matchday_1_Darmstadt-Hannover,Hannover,2,GK,tie
0,6.28,1,0,0,0,1,0,0,1,92,away,0,72.5,2,0,48,0,1,8,0,3,40,2 : 2,3,0,5,0,False,2015-2016,0,0,0,6-Aug-15,1,Oliver Sorg,False,0,969117,False,2015-2016_matchday_1_Darmstadt-Hannover,Hannover,2,DR,tie
0,7.26,0,0,1,1,1,0,0,0,92,away,0,82.1,10,2,67,0,1,8,0,5,56,2 : 2,0,0,0,2,True,2015-2016,0,2,0,6-Aug-15,0,Marcelo,False,2,969117,False,2015-2016_matchday_1_Darmstadt-Hannover,Hannover,2,DC,tie
0,6.71,0,0,0,0,1,0,0,1,92,away,0,65,6,0,49,0,1,8,0,1,40,2 : 2,2,0,0,4,False,2015-2016,0,2,0,6-Aug-15,0,Christian Schulz,False,1,969117,False,2015-2016_matchday_1_Darmstadt-Hannover,Hannover,2,DC,tie
1,6.40,3,2,0,0,1,0,0,1,92,away,1,68.4,3,0,33,0,1,4,0,2,19,2 : 2,4,0,5,1,False,2015-2016,0,0,0,6-Aug-15,3,Miiko Albornoz,False,0,969117,False,2015-2016_matchday_1_Darmstadt-Hannover,Hannover,2,DL,tie
0,6.76,2,2,2,1,1,0,0,1,80,away,0,71.4,0,4,37,0,1,5,0,3,28,2 : 2,1,0,0,0,False,2015-2016,0,2,0,6-Aug-15,0,Manuel Schmiedebach,False,0,969117,False,2015-2016_matchday_1_Darmstadt-Hannover,Hannover,2,DMC,tie
0,7.35,0,0,3,0,1,0,0,1,92,away,1,66,17,5,58,0,1,5,0,2,47,2 : 2,0,0,0,4,False,2015-2016,0,0,0,6-Aug-15,0,Salif Sané,False,0,969117,False,2015-2016_matchday_1_Darmstadt-Hannover,Hannover,2,DMC,tie
0,6.95,2,1,2,0,1,0,0,2,92,away,2,67.9,3,0,41,0,1,3,0,2,28,2 : 2,3,1,0,1,False,2015-2016,0,0,0,6-Aug-15,0,Kenan Karaman,False,0,969117,False,2015-2016_matchday_1_Darmstadt-Hannover,Hannover,2,AMR,tie
0,6.88,0,5,0,0,1,0,0,2,92,away,2,52.4,0,4,41,0,1,6,0,2,21,2 : 2,3,0,7,1,False,2015-2016,0,0,0,6-Aug-15,0,Edgar Prib,False,0,969117,False,2015-2016_matchday_1_Darmstadt-Hannover,Hannover,2,AMC,tie
0,6.37,2,1,0,0,1,0,0,1,45,away,0,60,2,0,14,0,0,0,0,0,10,2 : 2,3,0,1,0,False,2015-2016,0,0,0,6-Aug-15,0,Felix Klaus,False,0,969117,False,2015-2016_matchday_1_Darmstadt-Hannover,Hannover,2,AML,tie
0,7.29,1,0,2,1,1,0,0,2,72,away,0,64.3,6,1,23,0,0,0,1,0,14,2 : 2,2,1,0,3,False,2015-2016,0,0,1,6-Aug-15,0,Mevlüt Erdinc,False,0,969117,False,2015-2016_matchday_1_Darmstadt-Hannover,Hannover,2,FW,tie
0,5.99,0,0,0,0,1,0,0,0,12,away,0,50,0,0,2,0,0,0,0,0,2,2 : 2,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Leon Andreasen,False,0,969117,True,2015-2016_matchday_1_Darmstadt-Hannover,Hannover,2,Sub,tie
0,7.28,0,0,3,2,1,0,1,0,47,away,0,100,2,2,13,0,0,1,0,1,8,2 : 2,0,0,1,1,False,2015-2016,0,0,0,6-Aug-15,1,Charlison Benschop,False,0,969117,True,2015-2016_matchday_1_Darmstadt-Hannover,Hannover,2,Sub,tie
0,5.90,0,0,0,0,1,0,0,0,20,away,0,100,1,4,4,0,0,0,0,0,2,2 : 2,0,0,0,1,True,2015-2016,0,0,0,6-Aug-15,0,Artur Sobiech,False,0,969117,True,2015-2016_matchday_1_Darmstadt-Hannover,Hannover,2,Sub,tie
0,-,0,0,0,0,1,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,2 : 2,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Felipe,False,0,969117,False,2015-2016_matchday_1_Darmstadt-Hannover,Hannover,2,Sub,tie
0,-,0,0,0,0,1,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,2 : 2,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Allan Saint-Maximin,False,0,969117,False,2015-2016_matchday_1_Darmstadt-Hannover,Hannover,2,Sub,tie
0,-,0,0,0,0,1,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,2 : 2,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Philipp Tschauner,False,0,969117,False,2015-2016_matchday_1_Darmstadt-Hannover,Hannover,2,Sub,tie
0,-,0,0,0,0,1,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,2 : 2,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Hiroki Sakai,False,0,969117,False,2015-2016_matchday_1_Darmstadt-Hannover,Hannover,2,Sub,tie
0,6.95,0,0,0,0,3,0,0,0,90,home,0,86.4,1,0,26,0,0,4,0,1,22,4 : 0,0,0,0,1,False,2015-2016,0,0,0,6-Aug-15,0,Roman Bürki,False,0,969092,False,2015-2016_matchday_1_Borussia Dortmund-Borussia M.Gladbach,Dortmund,4,GK,win
0,7.31,1,0,0,0,3,0,0,1,90,home,0,85.7,2,1,59,0,2,4,0,4,49,4 : 0,0,0,3,0,False,2015-2016,0,1,0,6-Aug-15,1,Lukasz Piszczek,False,0,969092,False,2015-2016_matchday_1_Borussia Dortmund-Borussia M.Gladbach,Dortmund,4,DR,win
0,7.85,0,1,1,1,3,0,0,0,90,home,1,92.5,4,1,103,0,1,6,0,1,93,4 : 0,1,0,0,3,False,2015-2016,0,3,0,6-Aug-15,0,Mats Hummels,False,0,969092,False,2015-2016_matchday_1_Borussia Dortmund-Borussia M.Gladbach,Dortmund,4,DC,win
0,7.71,0,0,2,1,3,0,0,0,90,home,0,92.1,5,1,95,0,1,8,0,4,88,4 : 0,0,0,0,1,False,2015-2016,0,3,0,6-Aug-15,0,Sokratis,False,0,969092,False,2015-2016_matchday_1_Borussia Dortmund-Borussia M.Gladbach,Dortmund,4,DC,win
0,7.92,1,1,0,0,3,0,0,2,90,home,0,81.1,2,2,84,0,3,5,0,2,74,4 : 0,0,0,1,2,False,2015-2016,0,0,1,6-Aug-15,1,Marcel Schmelzer,False,0,969092,False,2015-2016_matchday_1_Borussia Dortmund-Borussia M.Gladbach,Dortmund,4,DL,win
0,7.41,2,0,1,0,3,0,0,0,90,home,0,94.1,2,3,88,0,1,1,0,1,84,4 : 0,2,0,1,0,False,2015-2016,0,1,0,6-Aug-15,1,Julian Weigl,False,0,969092,False,2015-2016_matchday_1_Borussia Dortmund-Borussia M.Gladbach,Dortmund,4,DMC,win
0,8.58,1,3,3,1,3,0,1,1,77,home,1,89.1,0,2,64,0,1,2,2,1,46,4 : 0,2,0,3,0,False,2015-2016,0,0,1,6-Aug-15,0,Marco Reus,False,0,969092,False,2015-2016_matchday_1_Borussia Dortmund-Borussia M.Gladbach,Dortmund,4,MR,win
0,7.50,0,1,2,1,3,0,0,0,90,home,1,93.1,1,0,112,0,2,3,0,2,102,4 : 0,0,0,0,1,False,2015-2016,0,1,0,6-Aug-15,0,Ilkay Gündogan,False,0,969092,False,2015-2016_matchday_1_Borussia Dortmund-Borussia M.Gladbach,Dortmund,4,MC,win
0,7.53,4,1,1,0,3,0,0,2,84,home,5,88.7,0,0,70,0,0,3,0,3,53,4 : 0,1,0,1,0,False,2015-2016,0,1,1,6-Aug-15,1,Shinji Kagawa,False,0,969092,False,2015-2016_matchday_1_Borussia Dortmund-Borussia M.Gladbach,Dortmund,4,MC,win
0,8.80,2,2,5,2,3,0,2,1,90,home,5,86.1,0,1,66,0,0,3,2,3,43,4 : 0,5,0,2,0,False,2015-2016,0,4,0,6-Aug-15,0,Henrikh Mkhitaryan,False,1,969092,False,2015-2016_matchday_1_Borussia Dortmund-Borussia M.Gladbach,Dortmund,4,ML,win
0,8.58,2,0,3,1,3,0,1,1,77,home,0,68.2,0,2,31,0,1,0,1,0,22,4 : 0,2,0,1,1,False,2015-2016,0,0,1,6-Aug-15,0,Pierre-Emerick Aubameyang,False,0,969092,False,2015-2016_matchday_1_Borussia Dortmund-Borussia M.Gladbach,Dortmund,4,FW,win
0,6.02,0,0,0,0,3,0,0,0,13,home,0,75,0,0,4,0,0,0,1,0,4,4 : 0,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Adrián Ramos,False,0,969092,True,2015-2016_matchday_1_Borussia Dortmund-Borussia M.Gladbach,Dortmund,4,Sub,win
0,6.14,0,0,0,0,3,0,0,0,6,home,0,92.3,1,0,13,0,0,0,0,0,13,4 : 0,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Sven Bender,False,0,969092,True,2015-2016_matchday_1_Borussia Dortmund-Borussia M.Gladbach,Dortmund,4,Sub,win
0,6.01,0,0,0,0,3,0,0,1,13,home,0,90,0,0,12,0,0,0,0,0,10,4 : 0,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Kevin Kampl,False,0,969092,True,2015-2016_matchday_1_Borussia Dortmund-Borussia M.Gladbach,Dortmund,4,Sub,win
0,-,0,0,0,0,3,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,4 : 0,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Matthias Ginter,False,0,969092,False,2015-2016_matchday_1_Borussia Dortmund-Borussia M.Gladbach,Dortmund,4,Sub,win
0,-,0,0,0,0,3,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,4 : 0,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Jonas Hofmann,False,0,969092,False,2015-2016_matchday_1_Borussia Dortmund-Borussia M.Gladbach,Dortmund,4,Sub,win
0,-,0,0,0,0,3,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,4 : 0,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Roman Weidenfeller,False,0,969092,False,2015-2016_matchday_1_Borussia Dortmund-Borussia M.Gladbach,Dortmund,4,Sub,win
0,-,0,0,0,0,3,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,4 : 0,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Gonzalo Castro,False,0,969092,False,2015-2016_matchday_1_Borussia Dortmund-Borussia M.Gladbach,Dortmund,4,Sub,win
0,5.73,0,0,0,0,0,0,0,0,90,away,0,71.4,0,0,51,0,0,18,0,8,35,4 : 0,0,0,0,1,False,2015-2016,0,0,0,6-Aug-15,0,Yann Sommer,False,0,969092,False,2015-2016_matchday_1_Borussia Dortmund-Borussia M.Gladbach,Gladbach,0,GK,defeat
0,6.50,0,0,1,0,0,0,0,0,90,away,0,63.5,2,2,64,0,5,9,0,0,52,4 : 0,3,0,0,2,False,2015-2016,0,4,0,6-Aug-15,0,Tony Jantschke,False,0,969092,False,2015-2016_matchday_1_Borussia Dortmund-Borussia M.Gladbach,Gladbach,0,DR,defeat
0,6.10,0,0,0,0,0,0,0,0,90,away,0,93.3,2,0,52,0,0,4,0,2,45,4 : 0,1,0,0,3,False,2015-2016,0,4,0,6-Aug-15,0,Andreas Christensen,False,0,969092,False,2015-2016_matchday_1_Borussia Dortmund-Borussia M.Gladbach,Gladbach,0,DC,defeat
0,6.49,0,0,0,0,0,0,0,0,90,away,1,87.9,1,1,72,0,4,6,0,2,58,4 : 0,0,0,0,4,False,2015-2016,0,3,0,6-Aug-15,0,Marvin Schulz,False,2,969092,False,2015-2016_matchday_1_Borussia Dortmund-Borussia M.Gladbach,Gladbach,0,DC,defeat
0,5.98,0,1,0,0,0,0,0,0,90,away,1,83.7,0,1,54,0,0,6,0,3,43,4 : 0,0,0,3,2,False,2015-2016,0,3,0,6-Aug-15,0,Oscar Wendt,False,0,969092,False,2015-2016_matchday_1_Borussia Dortmund-Borussia M.Gladbach,Gladbach,0,DL,defeat
0,6.65,1,1,0,0,0,0,0,2,64,away,0,87.5,1,1,41,0,4,3,0,3,24,4 : 0,4,0,5,0,False,2015-2016,0,1,0,6-Aug-15,3,Ibrahima Traoré,False,0,969092,False,2015-2016_matchday_1_Borussia Dortmund-Borussia M.Gladbach,Gladbach,0,MR,defeat
0,6.64,0,0,0,0,0,0,0,1,90,away,0,91.1,0,3,60,0,6,4,0,2,45,4 : 0,1,0,0,2,False,2015-2016,0,4,0,6-Aug-15,0,Lars Stindl,False,0,969092,False,2015-2016_matchday_1_Borussia Dortmund-Borussia M.Gladbach,Gladbach,0,MC,defeat
0,5.77,2,0,2,1,0,0,0,0,78,away,0,90.5,1,3,78,0,0,12,0,9,74,4 : 0,1,0,0,0,True,2015-2016,0,2,0,6-Aug-15,0,Granit Xhaka,False,0,969092,False,2015-2016_matchday_1_Borussia Dortmund-Borussia M.Gladbach,Gladbach,0,MC,defeat
0,5.61,0,1,0,0,0,0,0,0,90,away,1,68,0,0,30,0,0,0,0,0,25,4 : 0,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Fabian Johnson,False,0,969092,False,2015-2016_matchday_1_Borussia Dortmund-Borussia M.Gladbach,Gladbach,0,ML,defeat
0,6.57,0,2,0,0,0,0,0,2,90,away,2,82.4,0,0,45,1,1,0,0,0,34,4 : 0,1,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Raffael,False,1,969092,False,2015-2016_matchday_1_Borussia Dortmund-Borussia M.Gladbach,Gladbach,0,FW,defeat
0,5.78,0,0,2,0,0,0,0,4,65,away,1,77.8,0,1,36,0,0,1,0,1,27,4 : 0,0,0,0,0,False,2015-2016,0,1,0,6-Aug-15,0,Josip Drmic,False,1,969092,False,2015-2016_matchday_1_Borussia Dortmund-Borussia M.Gladbach,Gladbach,0,FW,defeat
0,6.05,0,0,0,0,0,0,0,0,25,away,0,50,1,0,6,0,0,0,0,0,6,4 : 0,1,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Thorgan Hazard,False,0,969092,True,2015-2016_matchday_1_Borussia Dortmund-Borussia M.Gladbach,Gladbach,0,Sub,defeat
0,5.99,0,0,0,0,0,0,0,0,26,away,1,75,0,1,5,0,0,0,0,0,4,4 : 0,1,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Patrick Herrmann,False,0,969092,True,2015-2016_matchday_1_Borussia Dortmund-Borussia M.Gladbach,Gladbach,0,Sub,defeat
0,6.34,0,1,0,0,0,0,0,0,12,away,0,66.7,0,1,9,0,1,1,0,1,6,4 : 0,0,0,0,0,False,2015-2016,0,1,0,6-Aug-15,0,Mahmoud Dahoud,False,0,969092,True,2015-2016_matchday_1_Borussia Dortmund-Borussia M.Gladbach,Gladbach,0,Sub,defeat
0,-,0,0,0,0,0,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,4 : 0,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Julian Korb,False,0,969092,False,2015-2016_matchday_1_Borussia Dortmund-Borussia M.Gladbach,Gladbach,0,Sub,defeat
0,-,0,0,0,0,0,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,4 : 0,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Tobias Sippel,False,0,969092,False,2015-2016_matchday_1_Borussia Dortmund-Borussia M.Gladbach,Gladbach,0,Sub,defeat
0,-,0,0,0,0,0,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,4 : 0,0,0,0,0,False,2015-2016,0,0,0,6-Aug-15,0,Roel Brouwers,False,0,969092,False,2015-2016_matchday_1_Borussia Dortmund-Borussia M.Gladbach,Gladbach,0,Sub,defeat
